_id,gkg_record_id,document_identifier,source_url,source_common_name,gkg_date,crawled_at,run_id,status,http_status,final_url,error,title,author,date,language,text,text_length
6a9ae5bcd41949140821455b,20150219141500-T491,http://www.i-ambiente.es/?q=noticias/el-futuro-de-la-rednatura2000-pasa-por-un-momento-clave-para-su-financiacion,http://www.i-ambiente.es/?q=noticias/el-futuro-de-la-rednatura2000-pasa-por-un-momento-clave-para-su-financiacion,i-ambiente.es,2015-02-19T14:15:00.000Z,2026-09-04T15:35:06.022654+00:00,run_20260904T153135Z_39282a1e,http_error,403,http://www.i-ambiente.es/?q=noticias/el-futuro-de-la-rednatura2000-pasa-por-un-momento-clave-para-su-financiacion,HTTP 403,,,,,,
6a9ae5bcd41949140821455c,20150219154500-2705,http://www.begadistrictnews.com.au/story/176830/letters-to-the-editor/?cs=4058,http://www.begadistrictnews.com.au/story/176830/letters-to-the-editor/?cs=4058,begadistrictnews.com.au,2015-02-19T15:45:00.000Z,2026-09-04T15:35:08.719061+00:00,run_20260904T153135Z_39282a1e,success,200,https://www.begadistrictnews.com.au/story/176830/letters-to-the-editor/?cs=4058,,Letters to the editor,,2012-08-02,en-au,"Save koalas\nSubscribe now for unlimited access.\nor signup to continue reading\nForests NSW still intends to log Tanja State Forest.\nThis is in spite of the recent discovery that a small number of koalas are actually living within a compartment that is scheduled to be logged.\nHuge foreign nationals such as Nippon Paper are allowed to benefit from our government’s willingness to sell our native forests as woodchips for rock bottom prices.\nIt is cheaper for Nippon to buy woodchips from Australia and pay to transport them to Japan than it is for them to buy woodchips logged in Japan.\nHowever, it’s not too late.\nWe could still save what’s left.\nThe $16million that is given by the NSW taxpayers every year to make up for the loss that Forests NSW creates each year due to its bad management should be used to create sustainable jobs rather than propping up an ailing industry.\nLois Katz\nTathra\nHiding the truth\nDoes the unnamed “Forests NSW spokesperson” quoted in your “Demolition plan” story (BDN, 27/7) really think that your readers are fools?\nSurely an honest spokesperson would have checked with the NSW Department of Environment and Climate Change before claiming that “no records of koalas have been detected in the area planned for harvesting”.\nThis unnamed spokesperson talks about the koala surveys conducted in accordance with threatened species provisions under the IFOA yet surveys under this transect system have only detected one koala pellet since the RFAs were signed in the late 1990s, despite Forests NSW having spent what must be close to $1million on them by now.\nHe or she goes on to say that best practice grid-based survey techniques (RGB-SAT) were also used in these compartments, so why was the koala evidence found recently not detected using this system?\nWas a 1km base used? This frequency is great for estimating koala numbers where they are plentiful, but hopeless where their numbers are scarce unless one would rather not find any evidence of them.\nIf “the principle purpose of the logging at Tanja is to supply sawlogs (1200 cubic metres)…to Blue Ridge Hardwoods sawmill in Eden”, why will 6000 tonnes of the trees harvested be sent to Nippon Paper’s South East Fibre Exports to be woodchipped?\nIn an industry where 90-95 per cent of the harvest is unnecessary “waste”, the other 5-10 per cent sent to sawmills is no longer the primary purpose of the business.\nOur government tells us that woodchips “are also produced as a by-product from thinning production forests, timber harvesting and saw-milling”, but they are quite obviously no longer a by-product of timber harvesting.\nThese forests at Tanja have been selectively logged for sawlogs in the past and only a very small number of koalas have survived these operations.\nEnvironment Minister Robyn Parker may believe that logging protects koalas, but the integrated operations proposed for these compartments will undoubtedly ensure their extinction.\nGiven that $2.8million was recently allocated from the Biodiversity Fund towards returning koalas to the Bega Valley, plus another $1.9million for Forests NSW to protect koala habitat, is it sensible to destroy the known habitat of the only one detected so far in the Bega River catchment?\nFrom my experience, a spokesperson for any large organisation is “unnamed” either when they are leaking the truth or trying to hide the truth.\nI’m sure that most of your readers can recognise the difference.\nSeán Burke\nCentral Tilba\nFlavour of month\nIn reply to Justin Law (BDN, 27/7) – yes, koalas often do eat spotted gum.\nThe more we work with our koalas at Potoroo Palace, the more we are surprised.\nThey have to make careful choices, which include consideration of toxin levels and many other variables.\nThere is often a “flavour of the month”.\nAlexandra Seddon\nPotoroo Palace director\nWhy the madness?\nKoalas should come before loss -making woodchips.\nThis week Federal Environment Minister Tony Burke allocated $10million to help save the koala in NSW.\nAt the same time, Forests NSW was making its final preparations to log the habitat of a newly discovered small population of koalas in Tanja Forest, possibly the last of the once abundant Bega Valley koalas.\nForests NSW denies it, but the Tanja logging is primarily for woodchips, which cannot be sold in the marketplace.\nEighty-one per cent of trees will go directly to the chip mill and over 90 per cent of the wood taken will ultimately end up there, via sawmills.\nOnce chipped, they will sit on the stockpile for months to be weathered and contaminated by salt and an uncertain fate.\nThe chip mill closed this month for some weeks and will do so again next month.\nForests NSW will make a loss on the Tanja logging (and most other native forest logging) and SEFE will not be able to sell the woodchips that it makes from the trees.\nAll of this begs the question: why on earth is this madness still happening?\nHarriett Swift\nTanja\nNot helpful\nRob Owen, in his letter supporting Dr Ahrens (BDN, 27/7) made several comments about the orthopaedic practices of Dr Rajesh and myself that were misleading and incorrect.\nLetters to the editor in support of Dr Ahrens are important, particularly if they are sent to the Australian Orthopaedic Association.\nI completely agree with the comments Mr Owen made about Dr Ahrens.\nWe need to keep Christoph in the Bega Valley.\nRaising concerns about the commitment of Dr Ahrens’ colleagues is unhelpful and counterproductive.\nMatthew Nott\nTathra\nRespect for others\nIn response to Mr Owen’s letter supporting Christoph Ahrens (BDN 27/7), I work for Dr Ahrens and agree with you wholeheartedly that he should be allowed to continue to practice in Bega without sitting the exam.\nHe took on the practice in 2005 and, like you, I find it hard to believe that the bureaucrats now claim that after seven years of service he is not capable of continuing to provide the same as any other orthopaedic surgeon who is registered in Australia.\nHowever, I am stumped as to how you claim to know how much work he does compared to Dr Matthew Nott and Dr Rajesh.\nI also work for Dr Nott and have worked for Dr Rajesh, and your statements about their workload are blatantly untrue.\nPlease feel free to support Dr Ahrens – as you are entirely correct in your statements about his dedication to the Bega Valley.\nHowever, please respect the other orthopaedic surgeons, as they are both wonderful, talented and much-needed doctors in this community.\nKerri Dowd\nBega\nUnsportsmanlike\nIt is with sadness that I write this after witnessing a disgusting display of un-sportsmanlike behaviour from a spectator at the Pambula-Tathra AFL match in Eden on Saturday.\nA man (I can’t write gentleman) spectating in the crowd, sledged and belittled the umpires throughout the match and as they walked off the field after the final siren.\nWhat’s more, the umpires he was sledging were mostly kids!\nThey were out there doing their best and having a go and do not deserve to put up with that behaviour.\nWithout them there would be no SCAFL games to spectate.\nThis isn’t a perfect world, nobody is perfect and I doubt that you are either sir.\nWho do you think you are…Alastair Clarkson?\nSarah Little\nKalaru\n• Letters to the editor are most welcome. They should be no more than 300-400 words and should be typewritten or in clearly legible handwriting. Excessively long letters will be shortened and edited for length and legal concerns. Letters must contain the writer’s name, street address and daytime phone number for verification. Letters can be emailed or posted to the addresses on page four and will be published at the editor’s discretion.",7637
6a9ae5bcd41949140821455d,20150219154500-T1504,http://www.brasil.gov.br/meio-ambiente/2015/02/desmatamento-e-mudanca-climatica-reduzem-chuva-e-provocam-crise,http://www.brasil.gov.br/meio-ambiente/2015/02/desmatamento-e-mudanca-climatica-reduzem-chuva-e-provocam-crise,brasil.gov.br,2015-02-19T15:45:00.000Z,2026-09-04T15:35:11.981922+00:00,run_20260904T153135Z_39282a1e,success,200,https://www.gov.br/pt-br,,GOV.BR,,2011-03-01,pt-br,"Serviços para você\nNavegue por categoria\n                        Encontre o serviço ou a informação desejada pelas opções abaixo:\n                        \n                    \n                \n                    \n                        \n                            Agricultura e Pecuária\n                            \n            \n                                Serviços relacionados ao apoio e promoção à produção agrícola no país, exportação dos produtos agrícolas, entre outros.                            \n                            \n                        \n                    \n                        \n                            Assistência Social\n                            \n                                Serviços relacionados à proteção e assistência a indivíduos e comunidades em situação de vulnerabilidade, entre outros.                            \n                            \n                        \n                    \n                        \n                            Ciência e Tecnologia\n                            \n                                Serviços relacionados à assistência para pesquisas e empresas, fiscalização e promoção da ciência e tecnologia.                            \n                            \n                        \n                    \n                        \n                            Comunicações e Transparência Pública\n                            \n                                Serviços relacionados à fiscalização e regulamentação do setor de telecomunicações, transparência e comunicação pública.                            \n                            \n                        \n                    \n                        \n                            Cultura, Artes, História e Esportes\n                            \n                                Serviços relacionados ao apoio e promoção às artes e a cultura, a regularização do esporte, entre outros.                            \n                            \n                        \n                    \n                        \n                            Defesa Civil e Defesa Nacional\n                            \n                                Serviços relacionados ao alistamento e outras formas de ingresso na carreira militar, defesa civil, entre outros.                            \n                            \n                        \n                    \n                        \n                            Educação e Pesquisa\n                            \n                                Serviços destinados a quem deseja estudar no ensino superior, a servidores da educação pública, entre outros.                            \n                            \n                        \n                    \n                        \n                            Empresa, Indústria e Comércio\n                            \n                                Serviços relacionados a autorizações, cadastro e programas de apoio a empresas e indústrias, entre outros.                            \n                            \n                        \n                    \n                        \n                            Energia, Minerais e Combustíveis\n                            \n                                Serviços relacionados à prestação de energia elétrica, comercialização de minerais, entre outros.                            \n                            \n                        \n                    \n                        \n                            Finanças, Impostos e Gestão Pública\n                            \n                                Serviços relacionados a cadastro financeiros, fornecimento de bens e serviços à administração pública, entre outros.                            \n                            \n                        \n                    \n                        \n                            Justiça e Segurança\n                            \n                                Serviços relacionados ao controle de entrada no Brasil, policiamento de competência federal, entre outros.                            \n                            \n                        \n                    \n                        \n                            Meio Ambiente e Clima\n                            \n                                Serviços relacionados à proteção e cuidado com o meio ambiente, assim como ensino e pesquisas na área.                            \n                            \n                        \n                    \n                        \n                            Saúde e Vigilância Sanitária\n                            \n                                Serviços relacionados ao apoio no atendimento e prevenção a problemas de saúde, entre outros.                            \n                            \n                        \n                    \n                        \n                            Trabalho, Emprego e Previdência\n                            \n                                Serviços relacionados à fiscalização e regulamentação do mercado de trabalho, benefícios previdenciários, entre outros.                            \n                            \n                        \n                    \n                        \n                            Infraestrutura, Trânsito e Transportes\n                            \n                                Serviços relacionados a infraestrutura, trânsito e transporte de pessoas e mercadorias por vias de administração federal, entre outros.                            \n                            \n                        \n                    \n                        \n                            Viagens e Turismo\n                            \n                                Serviços relacionados a viagens e turismo, apoio a estrangeiros no Brasil e brasileiros no exterior.                            \n                            \n                        \n                    \n                \n      Você já conhece os aplicativos móveis da Administração Pública Federal?\n      \n      \n      \n      \n          \n              \n                  \n                    \n                  \n                  \n          \n              \n                  \n                    \n                  \n                  \n          \n              \n          \n      \n      \n    \n  \n                    \n                    gov.br\n                    O aplicativo Gov.br está disponível para Android e iPhone (iOS). Com ele o cidadão pode acessar serviços do governo, apresentar seus documentos em formato digital, assinar documentos eletronicamente, gerenciar o uso de seus dados pessoais e realizar a prova de vida digital.\n                    \n                  \n                  \n              \n                    Carteira Digital de Trânsito\n                    A Carteira Digital de Trânsito (CDT) é a evolução da CNH Digital. Agora, além da CNH, também é possível baixar a versão digital do Certificado de Registro e Licenciamento de Veículo – CRLV.",6996
6a9ae5bcd41949140821455e,20150219163000-1573,http://www.iol.co.za/scitech/science/environment/let-s-talk-about-bees-and-gum-trees-1.1820785,http://www.iol.co.za/scitech/science/environment/let-s-talk-about-bees-and-gum-trees-1.1820785,iol.co.za,2015-02-19T16:30:00.000Z,2026-09-04T15:35:17.041510+00:00,run_20260904T153135Z_39282a1e,success,200,https://iol.co.za/news/2015-02-19-lets-talk-about-bees-and-gum-trees/,,Let's talk about bees and gum trees,,2015-02-19,en,"A hive of honey bees is on display at the Vermont Beekeeping Supply booth at the 82nd annual Vermont Farm Show at the Champlain Valley Expo in Essex Jct., Vt., on Tuesday, Jan. 28, 2014. (AP Photo/Andy Duback) A hive of honey bees is on display at the Vermont Beekeeping Supply booth at the 82nd annual Vermont Farm Show at the Champlain Valley Expo in Essex Jct., Vt., on Tuesday, Jan. 28, 2014. (AP Photo/Andy Duback)\nCape Town - Gum trees, regarded in South Africa as bad aliens that invade indigenous vegetation and suck up huge amounts of scarce water, have an indirect but crucial role to play in South Africa’s food production.\nA recent study by the SA National Biodiversity Institute (Sanbi) has found that gum trees provide nectar and pollen for swarms of commercial bees – and bees in turn pollinate about 50 food crops in the country.\nThis “service” bees provide is worth about R10.3 billion a year. Sanbi researchers Mbulelo Mswazi and Carol Poole say gum trees are not only important food for bees, but so are many roadside wildflowers, crops, suburban flowering plants and those that many regard as weeds.\nThey say a major reason for the decline of honey bees around the world is a lack of good forage plants to provide nectar, which is the carbohydrate in the bees’ diet, and pollen the protein.\n“A lack of good quality and variety of forage plants can lead to unhealthy honey bee colonies that are more vulnerable to pests and diseases.\nThis in turn can lead to insufficient pollination of our important agricultural crop flowers, leading to a decreased yield or quality of the food crop,” they said. Insect pollinators are needed for 35 percent of all food production globally – or one of every three bites you eat.\nMswazi and Poole say because beekeepers are highly dependent on eucalyptus, if they are all removed because they are aliens it would mean a serious shortage of food for bees – with a knock-on effect on crop pollination.\nBecause of this, the Department of Environmental Affairs’ legislation on alien and invasive species, updated last year, is “nuanced” for eucalyptus trees, not requiring all of them to come under the axe or chainsaw.\nGum trees in streams, in protected areas such as nature reserves and in ecosystems identified for conservation purposes, should be cut down.\nThere are six species the legislation defines as invasive, which have to be controlled even outside these areas.\nThe researchers say because beekeepers are highly dependent on gum trees, and because the removal of all gums would result in a severe shortage of forage for bees, landowners ought to make sure the gums they cut down are those required to be removed under the Alien and Invasive Species Regulations, promulgated under the National Environmental Management Biodiversity Act.\nGuy Preston, a deputy director-general in the department, said it had worked closely with the commercial bee industry when developing the regulations. It understood that commercial beekeepers needed a source of food from gum trees.\n“We focused on invading gums in the legislation – there is no question that those have to go.\nThe beekeepers agree on that. Only six are a real problem. Some are very fire-prone, so we don’t want them in areas at risk of fire,” Preston said.\n“Blue gums are one of the invasives which are a problem, but it depends on where they are. A group of blue gums around a Free State farmhouse surrounded by wheatfields have nothing to invade into.”\nCape Times",3479
6a9ae5bcd41949140821455f,20150219170000-T2199,http://www.20minutos.es/noticia/2382374/0/energia-ceramica-tauromaquia-gobierno-fiscal-entre-propuestas-cursos-primavera-uimp/,http://www.20minutos.es/noticia/2382374/0/energia-ceramica-tauromaquia-gobierno-fiscal-entre-propuestas-cursos-primavera-uimp/,20minutos.es,2015-02-19T17:00:00.000Z,2026-09-04T15:35:23.329845+00:00,run_20260904T153135Z_39282a1e,success,200,https://www.20minutos.es/noticia/2382374/0/energia-ceramica-tauromaquia-gobierno-fiscal-entre-propuestas-cursos-primavera-uimp/,,"Energía, cerámica, tauromaquia o gobierno fiscal, entre las propuestas de los Cursos de Primavera de la UIMP",EUROPA PRESS,2015-02-19,es,"Basado en hechos observados y verificados directamente por nuestros periodistas o por fuentes informadas.\nLa directora de la Universidad Internacional Menéndez Pelayo (UIMP) en Sevilla, Encarnación Aguilar, ha dado a conocer los cursos y actividades que integrarán la programación de la XVII edición del Ciclo de Primavera a partir del mes de marzo, y que en esta ocasión tocarán temas como la energía, la cerámica, la tauromaquia o el gobierno fiscal.\nPara Aguilar, con la programación presentada ""apostamos un año más por difundir la cultura y la ciencia, fomentar las relaciones de intercambio e información científica y cultural de interés internacional e interregional y el desarrollo de actividades de alta investigación y especialización"". Según la directora de la UIMP en Sevilla, ""seguimos trabajando día a día por la calidad y la excelencia de nuestros cursos, así como por incorporar aquellos temas cuyos contenidos den respuesta a una demanda real de formación"".\nLos Cursos de Primavera 2015 serán inaugurados el próximo día 11 de marzo, fecha en la que comienza el encuentro 'Tecnologías e infraestructuras para el desafío energético europeo', que durante dos días reunirá a un grupo de expertos en Sevilla. Este curso, dirigido por el catedrático de Ingeniería Eléctrica Antonio Gómez Expósito, será inaugurado por el director general de Endesa para Andalucía y Extremadura, Francisco Arteaga, y cuenta con el patrocinio de la Cátedra Endesa.\nAdemás de este encuentro, también en marzo (días 19-20 y 26-27) la UIMP convoca un encuentro dirigido por Jorge Aguilera y Javier Terrados sobre la 'Investigación en vivienda industrializada con energías renovables. Solar Decathlon y Proyecto Silver', encuentro patrocinado por la Agencia de Obra Pública de la Junta de Andalucía, el Fondo Europeo de Desarrollo Regional y Andalucía se Mueve con Europa, en el que colabora la Fundación Biodiversidad.\nLa cerámica será protagonista en el mes de abril (días 10-11) con un encuentro patrocinado por el Instituto de la Cultura y las Artes de Sevilla (ICAS) sobre 'Cerámica sevillana: entre la tradición y la innovación. Teoría y práctica', que será dirigido por Paula Felizón Robles y Antonio Librero Pajuelo. También en abril se celebrará el I encuentro sobre 'Tauromaquia: Sociedad y Cultura' (días 16 y 17), dirigido por Eduardo Dávila Miura y Rafael Peralta Revuelta, que cuenta con el patrocinio de la Real Maestranza de Caballería y la colaboración de la Diputación de Sevilla.\nEstos cursos finalizarán en el mes de mayo con una nueva propuesta del Instituto de Estudios Fiscales sobre 'El buen gobierno fiscal y la gestión del riesgo en la empresa' (18, 19 y 20 de mayo).\nLos Cursos de la Universidad Internacional Menéndez Pelayo en Sevilla se podrán convalidar con créditos con la Universidad de Sevilla y la Universidad Pablo de Olavide.\nCursos de inmersión en inglés\nAdemás de estos encuentros, la UIMP Sevilla imparte actualmente un Curso de Lengua y Cultura española en la sede sevillana y colaborará en el congreso 'Progress in Quaternary archive studies in the Iberian Peninsula' que, dirigido por el catedrático de Geografía Física de la Hispalense, Fernando Díaz del Olmo, reunirá en Sevilla a más de 80 especialistas internacionales los días 12 y 13 de marzo en la Fundación Biodiversidad.\nAsimismo un año más se celebrarán en la UIMP Sevilla los Cursos de Inmersión en Inglés, este año semanalmente, desde el 1 de junio al 18 de diciembre, con un incremento del 20 por ciento de alumnos con respecto a la edición anterior (1.020 alumnos).\nEn 2015 también regresan las actividades culturales a través de las colaboraciones con el ICAS y la Casa de los Poetas y las Letras, con la que la UIMP Sevilla colabora en esta edición en el ciclo 'Rafael de Cózar, in memoriam', que se celebrarán los días 24 y 25 de febrero en el Espacio Santa Clara, así como la ya tradicional colaboración en la Feria del Libro de Sevilla.",3936
6a9ae5bcd419491408214560,20150219171500-2578,http://www.iol.co.za:80/scitech/science/environment/let-s-talk-about-bees-and-gum-trees-1.1820785,http://www.iol.co.za:80/scitech/science/environment/let-s-talk-about-bees-and-gum-trees-1.1820785,iol.co.za,2015-02-19T17:15:00.000Z,2026-09-04T15:35:25.862277+00:00,run_20260904T153135Z_39282a1e,success,200,https://iol.co.za/news/2015-02-19-lets-talk-about-bees-and-gum-trees/,,Let's talk about bees and gum trees,,2015-02-19,en,"A hive of honey bees is on display at the Vermont Beekeeping Supply booth at the 82nd annual Vermont Farm Show at the Champlain Valley Expo in Essex Jct., Vt., on Tuesday, Jan. 28, 2014. (AP Photo/Andy Duback) A hive of honey bees is on display at the Vermont Beekeeping Supply booth at the 82nd annual Vermont Farm Show at the Champlain Valley Expo in Essex Jct., Vt., on Tuesday, Jan. 28, 2014. (AP Photo/Andy Duback)\nCape Town - Gum trees, regarded in South Africa as bad aliens that invade indigenous vegetation and suck up huge amounts of scarce water, have an indirect but crucial role to play in South Africa’s food production.\nA recent study by the SA National Biodiversity Institute (Sanbi) has found that gum trees provide nectar and pollen for swarms of commercial bees – and bees in turn pollinate about 50 food crops in the country.\nThis “service” bees provide is worth about R10.3 billion a year. Sanbi researchers Mbulelo Mswazi and Carol Poole say gum trees are not only important food for bees, but so are many roadside wildflowers, crops, suburban flowering plants and those that many regard as weeds.\nThey say a major reason for the decline of honey bees around the world is a lack of good forage plants to provide nectar, which is the carbohydrate in the bees’ diet, and pollen the protein.\n“A lack of good quality and variety of forage plants can lead to unhealthy honey bee colonies that are more vulnerable to pests and diseases.\nThis in turn can lead to insufficient pollination of our important agricultural crop flowers, leading to a decreased yield or quality of the food crop,” they said. Insect pollinators are needed for 35 percent of all food production globally – or one of every three bites you eat.\nMswazi and Poole say because beekeepers are highly dependent on eucalyptus, if they are all removed because they are aliens it would mean a serious shortage of food for bees – with a knock-on effect on crop pollination.\nBecause of this, the Department of Environmental Affairs’ legislation on alien and invasive species, updated last year, is “nuanced” for eucalyptus trees, not requiring all of them to come under the axe or chainsaw.\nGum trees in streams, in protected areas such as nature reserves and in ecosystems identified for conservation purposes, should be cut down.\nThere are six species the legislation defines as invasive, which have to be controlled even outside these areas.\nThe researchers say because beekeepers are highly dependent on gum trees, and because the removal of all gums would result in a severe shortage of forage for bees, landowners ought to make sure the gums they cut down are those required to be removed under the Alien and Invasive Species Regulations, promulgated under the National Environmental Management Biodiversity Act.\nGuy Preston, a deputy director-general in the department, said it had worked closely with the commercial bee industry when developing the regulations. It understood that commercial beekeepers needed a source of food from gum trees.\n“We focused on invading gums in the legislation – there is no question that those have to go.\nThe beekeepers agree on that. Only six are a real problem. Some are very fire-prone, so we don’t want them in areas at risk of fire,” Preston said.\n“Blue gums are one of the invasives which are a problem, but it depends on where they are. A group of blue gums around a Free State farmhouse surrounded by wheatfields have nothing to invade into.”\nCape Times",3479
6a9ae5bcd419491408214561,20150219183000-T2256,http://www.cope.es/detalle/Trabajo-para-profesores-cientificos-becas.html,http://www.cope.es/detalle/Trabajo-para-profesores-cientificos-becas.html,cope.es,2015-02-19T18:30:00.000Z,2026-09-04T15:35:28.254570+00:00,run_20260904T153135Z_39282a1e,http_error,404,https://www.cope.es/detalle/Trabajo-para-profesores-cientificos-becas.html,HTTP 404,,,,,,
6a9ae5bcd419491408214562,20150219184500-T2009,http://www.teleprensa.com/sevilla/la-menendez-pelayo-de-sevilla-presenta-los-cursos-de-primavera-2015.html,http://www.teleprensa.com/sevilla/la-menendez-pelayo-de-sevilla-presenta-los-cursos-de-primavera-2015.html,teleprensa.com,2015-02-19T18:45:00.000Z,2026-09-04T15:35:30.497125+00:00,run_20260904T153135Z_39282a1e,http_error,404,https://www.teleprensa.com/la-menendez-pelayo-de-sevilla-presenta-los-cursos-de-primavera-2015/,HTTP 404,,,,,,
6a9ae5bcd419491408214563,20150219184500-2527,http://www.eldis.org/go/display&type=Document&id=71492,http://www.eldis.org/go/display&type=Document&id=71492,eldis.org,2015-02-19T18:45:00.000Z,2026-09-04T15:35:33.790456+00:00,run_20260904T153135Z_39282a1e,http_error,403,http://www.eldis.org/go/display&type=Document&id=71492,HTTP 403,,,,,,
6a9ae5bcd419491408214564,20150219191500-886,http://pulse.ncpolicywatch.org/2015/02/19/watch-unc-bog-member-steven-long-criticize-chapel-hill-based-center-for-civil-rights/,http://pulse.ncpolicywatch.org/2015/02/19/watch-unc-bog-member-steven-long-criticize-chapel-hill-based-center-for-civil-rights/,ncpolicywatch.org,2015-02-19T19:15:00.000Z,2026-09-04T15:35:35.738569+00:00,run_20260904T153135Z_39282a1e,http_error,403,https://ncnewsline.com/2015/02/19/watch-unc-bog-member-steven-long-criticize-chapel-hill-based-center-for-civil-rights/,HTTP 403,,,,,,
6a9ae5bcd419491408214565,20150219234500-T1131,http://diariolongino.cl/archives/15713,http://diariolongino.cl/archives/15713,diariolongino.cl,2015-02-19T23:45:00.000Z,2026-09-04T15:35:38.208854+00:00,run_20260904T153135Z_39282a1e,http_error,404,https://diariolongino.cl/archives/15713,HTTP 404,,,,,,
